Index1,Index2,User1,User2,Tweet1,Tweet2
11933,12008,cclaann,juacapol, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola mentirosa
11933,12433,cclaann,berserkainz, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola siga mintiendo seora mucho mejor
11933,12529,cclaann,CiudadanoGeorge, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola patriciapolitz difundiendo una fake news 
11933,12086,cclaann,escorpionrcg, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola falsa eres t
11933,12504,cclaann,australpics, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola partiendo por esta informacin 
11933,12188,cclaann,LaTendenciaCL, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola rechazoelmamarracho
11933,12415,cclaann,rodalrey, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola patriciapolitz cllate chanta 
11938,12076,Bettinits,lacristisabel_r, brebolledod17 jaime_bassa labeasanchez democracia mayora , brebolledod17 jaime_bassa labeasanchez as es la democracia te cuento
11970,12069,Rodrigo86239769,SoleRovira, patriciapolitz convencioncl sebastian_gray karolcariola rechazo, patriciapolitz convencioncl sebastian_gray karolcariola rechazocrece
11970,12008,Rodrigo86239769,juacapol, patriciapolitz convencioncl sebastian_gray karolcariola rechazo, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa
11970,12488,Rodrigo86239769,alexelpopeye, patriciapolitz convencioncl sebastian_gray karolcariola rechazo, patriciapolitz convencioncl sebastian_gray karolcariola rechazo a la constitucin comunista
11970,12504,Rodrigo86239769,australpics, patriciapolitz convencioncl sebastian_gray karolcariola rechazo, patriciapolitz convencioncl sebastian_gray karolcariola partiendo por esta informacin 
11970,12188,Rodrigo86239769,LaTendenciaCL, patriciapolitz convencioncl sebastian_gray karolcariola rechazo, patriciapolitz convencioncl sebastian_gray karolcariola rechazoelmamarracho
11984,12076,oskar_go,lacristisabel_r, brebolledod17 jaime_bassa labeasanchez as funciona la democracia, brebolledod17 jaime_bassa labeasanchez as es la democracia te cuento
11992,25675,monaso1986,MatadorCondor, hugo_gutierrez_ convencioncl rechazooo , hugo_gutierrez_ convencioncl sigan con la verborrea rechazoooooooo
12008,12129,juacapol,danpolitzer, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola attn sinanaral
12008,12175,juacapol,Ignacio64628946, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola uds son una mentira
12008,12433,juacapol,berserkainz, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola siga mintiendo seora mucho mejor
12008,12529,juacapol,CiudadanoGeorge, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola patriciapolitz difundiendo una fake news 
12008,12504,juacapol,australpics, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola partiendo por esta informacin 
12008,12188,juacapol,LaTendenciaCL, patriciapolitz convencioncl sebastian_gray karolcariola mentirosa, patriciapolitz convencioncl sebastian_gray karolcariola rechazoelmamarracho
12064,12673,b_ysaac,LoretoAlliende, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre lindas y valientes 
12064,12473,b_ysaac,Marisol10750136, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres 
12064,12200,b_ysaac,IngridVenegasF1, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja
12064,32687,b_ysaac,sol78480671, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12064,32056,b_ysaac,RafaelTorrebl18, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , donrod__ tere_marinovic rocicantuarias ktymontealegre finito 
12064,12953,b_ysaac,45xndyth, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas 
12064,32986,b_ysaac,PaoprimeraL, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre jajjajajajajjajajajaja
12069,12188,SoleRovira,LaTendenciaCL, patriciapolitz convencioncl sebastian_gray karolcariola rechazocrece, patriciapolitz convencioncl sebastian_gray karolcariola rechazoelmamarracho
12097,33118,maggiescobarC,Lopez40601800, andreaupimehech rafaeltorrebl18 joseantoniokast tere_marinovic , andreaupimehech rafaeltorrebl18 joseantoniokast tere_marinovic las brujas de eastwood 
12103,26512,AdaguisaSanchez,NComunistas, jaime_bassa rechazoganael4deseptiembre rechazoelmamarracho rechazocrece, jaime_bassa rechazoganael4deseptiembre rechazoelmamarracho convencionalescsm convencionalesrateros
12103,15706,AdaguisaSanchez,AnyG2015, jaime_bassa rechazoganael4deseptiembre rechazoelmamarracho rechazocrece, rechazocrece rechazoelmamarracho rechazoganael4deseptiembre
12103,12507,AdaguisaSanchez,felipe_h_1980, jaime_bassa rechazoganael4deseptiembre rechazoelmamarracho rechazocrece, jaime_bassa mechitasdeclavo por eso rechazoelmamarracho rechazoganael4deseptiembre rechazocrece
12103,34428,AdaguisaSanchez,NComunistas, jaime_bassa rechazoganael4deseptiembre rechazoelmamarracho rechazocrece, jaime_bassa basuras de mierda rechazoganael4deseptiembre rechazoelmamarracho convencionalescsm convencionalesrateros
12164,12473,b_ysaac,Marisol10750136, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres 
12164,12200,b_ysaac,IngridVenegasF1, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja
12164,32687,b_ysaac,sol78480671, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12164,32056,b_ysaac,RafaelTorrebl18, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , donrod__ tere_marinovic rocicantuarias ktymontealegre finito 
12164,12953,b_ysaac,45xndyth, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas 
12164,32986,b_ysaac,PaoprimeraL, drax2021 rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre jajjajajajajjajajajaja
12188,12868,LaTendenciaCL,ailabaca, patriciapolitz convencioncl sebastian_gray karolcariola rechazoelmamarracho, patriciapolitz convencioncl sebastian_gray karolcariola convencioncl circoconstituyente rechazoelmamarracho rechazocrece
12200,12673,IngridVenegasF1,LoretoAlliende, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre lindas y valientes 
12200,12473,IngridVenegasF1,Marisol10750136, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres 
12200,32687,IngridVenegasF1,sol78480671, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12200,32056,IngridVenegasF1,RafaelTorrebl18, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, donrod__ tere_marinovic rocicantuarias ktymontealegre finito 
12200,12953,IngridVenegasF1,45xndyth, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas 
12200,32986,IngridVenegasF1,PaoprimeraL, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre wajajajajajajaja, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre jajjajajajajjajajajaja
12213,31078,RDLCMELIPILLA,EspinaGisselle, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile, rechazoelmamarracho rechazodesalida rechazocrece
12213,15385,RDLCMELIPILLA,_frederic_, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile, rechazodesalida rechazopopular rechazoporchile
12213,36087,RDLCMELIPILLA,maroespartano, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile, rechazoelmamarracho rechazodesalida2022
12213,30813,RDLCMELIPILLA,javalco16, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile, rechazoelmamarracho rechazo rechazodesalida
12318,12764,paeabud,ernesto27155719, 3_eme danielstingo redperiofem mediomujeres laotradiaria muy buena columna joe black, 3_eme danielstingo redperiofem mediomujeres laotradiaria el fasismo atacara atodos sinpiedad escoria de la humanidad
12433,12529,berserkainz,CiudadanoGeorge, patriciapolitz convencioncl sebastian_gray karolcariola siga mintiendo seora mucho mejor, patriciapolitz convencioncl sebastian_gray karolcariola patriciapolitz difundiendo una fake news 
12433,12504,berserkainz,australpics, patriciapolitz convencioncl sebastian_gray karolcariola siga mintiendo seora mucho mejor, patriciapolitz convencioncl sebastian_gray karolcariola partiendo por esta informacin 
12453,12765,DonTio13,caosixx, brebolledod17 jaime_bassa labeasanchez oye pero que diablica la democracia que los puso ah, brebolledod17 jaime_bassa labeasanchez que pena as es la democracia quienes ganan son los que ms votos tienen
12473,32687,Marisol10750136,sol78480671, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12473,12953,Marisol10750136,45xndyth, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas 
12473,32056,Marisol10750136,RafaelTorrebl18, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre felicitaciones grandes mujeres , donrod__ tere_marinovic rocicantuarias ktymontealegre finito 
12515,12541,Fevecris,fchandial, patriciapolitz convencioncl sebastian_gray karolcariola la cc completa es fake , patriciapolitz convencioncl sebastian_gray karolcariola encuentra pagada por la cqlia 
12673,32687,LoretoAlliende,sol78480671, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre lindas y valientes , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12673,32986,LoretoAlliende,PaoprimeraL, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre lindas y valientes , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre jajjajajajajjajajajaja
12902,34425,meryalemen,FLlangato, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile pero si esta en la cc puede estar en ese puesto tb , darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile aldo duque el amigo de eugenio berrios 
12902,12908,meryalemen,Sretamalf, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile pero si esta en la cc puede estar en ese puesto tb , darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile 
12908,33281,Sretamalf,Sonia67931302, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile vergonzoso 
12908,33539,Sretamalf,FelipeS46509376, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile indecencia total 
12908,33582,Sretamalf,ELuchsingerb, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , darekmacpherson chica61432746 aldoduquesantos carreragonzalo tere_marinovic elvillegaschile hdp
12908,34425,Sretamalf,FLlangato, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile aldo duque el amigo de eugenio berrios 
12908,33842,Sretamalf,CApple71, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , elizabe08759800 darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile tal cual
12908,33689,Sretamalf,JorgeJgmc48, darekmacpherson aldoduquesantos carreragonzalo tere_marinovic elvillegaschile , darekmacpherson juancar53094388 aldoduquesantos carreragonzalo tere_marinovic elvillegaschile 
12953,32687,45xndyth,sol78480671, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas , rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre gracias rafael
12953,32056,45xndyth,RafaelTorrebl18, rafaeltorrebl18 tere_marinovic rocicantuarias ktymontealegre maravillosas , donrod__ tere_marinovic rocicantuarias ktymontealegre finito 
13004,41000,clarope99,rolo_contreras,ya basta,ya basta 
13005,20346,Carolinoptimist,elduendebubulin,buenisimo,buenisimooooo 
13012,20347,JosAmorDeLaPat1,rodrigo_rlav, de acuerdo,de acuerdo 
13013,34936,DarthDuro,fcasalas,que fuerte ,que fuerte
13139,44050,CarmenG26147081,eduardopinedaa, jaime_bassa, jaime_bassa fdr 
13142,42589,CarmenG26147081,GestionOm, mdaza_abogado, mdaza_abogado solshra 
13148,43619,Cristia20736252,PabloArriagada7, baradit yo rechazo, baradit yo rechazo total
13152,31144,marisolmf,compas_cl, baradit atentos , tramirezkoch baradit atenti thecliniccl 
13156,13186,Angelic50707701,tenienteSteele, mcubillossigall r t, mcubillossigall y esto 
13156,17800,Angelic50707701,santosfreaks, mcubillossigall r t, mcubillossigall jajajajajaa
13156,13199,Angelic50707701,pcirarrazabal, mcubillossigall r t, mcubillossigall por fin 
13156,14872,Angelic50707701,germanmartincal, mcubillossigall r t, mcubillossigall falso 
13156,44185,Angelic50707701,Claudio190768, mcubillossigall r t, mcubillossigall jajajajaj
13156,14873,Angelic50707701,Oya07441179Luis, mcubillossigall r t, mcubillossigall rechazo
13156,13228,Angelic50707701,marlenn_nini, mcubillossigall r t, mcubillossigall patetico 
13156,14896,Angelic50707701,PipeeLizama, mcubillossigall r t, mcubillossigall excelente
13156,14916,Angelic50707701,duermanvestidxs, mcubillossigall r t, mcubillossigall mentira 
13156,13383,Angelic50707701,juankjar, mcubillossigall r t, mcubillossigall excelente 
13156,28871,Angelic50707701,AQuenobi, mcubillossigall r t, mcubillossigall jaja jaja jaja
13156,35664,Angelic50707701,MitchelFernan10, mcubillossigall r t, mcubillossigall jajaja 
13156,14936,Angelic50707701,unkiltrohuacho, mcubillossigall r t, mcubillossigall momia culi
13156,13407,Angelic50707701,JudithRuizRome1, mcubillossigall r t, nicovbravo mcubillossigall 
13156,14826,Angelic50707701,Piumarta, mcubillossigall r t, mcubillossigall
13156,35575,Angelic50707701,ludroguett, mcubillossigall r t, mcubillossigall 2 3 
13157,41610,NatalyEspin0za,PapinoMatus, apruebodesalida , apruebodesalida o rechazodesalida 
13157,24732,NatalyEspin0za,clausabat, apruebodesalida , apruebodesalida apruebo
13158,14850,cadagnin,changomorrino, renatogaring notable, renatogaring notable 
13160,43616,Antizur09577416,Rodrigo23521669, baradit pedfilo ql, baradit pedfilo
13161,13205,araya_dan,andydelgado, baradit turbio rossi, baradit turbio rossi 
13166,20613,spike54814307,Fernand91987914, tere_marinovic exacto, tere_marinovic rt
13166,28520,spike54814307,AndamiosPuchin2, tere_marinovic exacto, tere_marinovic te amo
13166,17801,spike54814307,CartagoAnibal, tere_marinovic exacto, tere_marinovic exacto 
13166,20682,spike54814307,elsonnnnnnn, tere_marinovic exacto, tere_marinovic es izkia 
13166,43885,spike54814307,WALESOPHIA2, tere_marinovic exacto, tere_marinovic obvio
13166,20632,spike54814307,CamiloUribeP, tere_marinovic exacto, tere_marinovic burra
13173,45184,VMREBOSS,ipardom, fernando_atria falacia, fernando_atria jaime atria fernando guzmn
13173,30139,VMREBOSS,GerardoZapataG1, fernando_atria falacia, fernando_atria no te pasi pelao
13173,45756,VMREBOSS,javierrecabarr5, fernando_atria falacia, fernando_atria maximo
13173,29886,VMREBOSS,rcastillomurill, fernando_atria falacia, fernando_atria muy bien
13173,30144,VMREBOSS,Zoyer79553044, fernando_atria falacia, fernando_atria mentiroso 
13173,30026,VMREBOSS,5_leigh, fernando_atria falacia, fernando_atria yo rechazo 
13173,30283,VMREBOSS,MaldonadoSumar, fernando_atria falacia, fernando_atria pobre y triste weon
13173,13265,VMREBOSS,camilor32968098, fernando_atria falacia, fernando_atria men tirosooooo 
13173,30681,VMREBOSS,wall_dix, fernando_atria falacia, fernando_atria y un pas dividido cueck 
13173,15066,VMREBOSS,rodrigosobarzo, fernando_atria falacia, fernando_atria 2 
13173,41568,VMREBOSS,Academica2021, fernando_atria falacia,no a fernando_atria qu cobarda harvey
13173,17889,VMREBOSS,pichychi, fernando_atria falacia, a_ferppr fernando_atria nadie 
13173,30433,VMREBOSS,Eduard_stone1, fernando_atria falacia, fernando_atria de derecha 
13173,29801,VMREBOSS,jpbustamantev, fernando_atria falacia, fernando_atria y 
13173,29818,VMREBOSS,FrancicoFiguer1, fernando_atria falacia, fernando_atria rata
13173,35708,VMREBOSS,MoragaQ, fernando_atria falacia, javiarce fernando_atria 
13176,27718,HPipestone,pedrolicuime, jaime_bassa weon toyero, jaime_bassa vamos 
13176,27720,HPipestone,RMahaluf, jaime_bassa weon toyero, jaime_bassa miserable 
13176,27628,HPipestone,betty_pily, jaime_bassa weon toyero, jaime_bassa me est we 
